seller_id,type,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_20d83f3e_0,stable,29.466486421417333,51.15472479877305,35.52393235938197,69.68078209183194,29.517403309249516,50.50359593764411
k_20d83f3e_1,stable,24.250374145912637,48.20014523624061,30.13844192629253,66.01217882563073,26.154942663318465,50.89815625323515
k_2138ccb8_0,stable,10.559033116937705,55.270669410718,9.886161048463006,79.22724008520981,9.360264150768355,56.476365654603356
k_2138ccb8_1,stable,25.957705384561653,21.124783207512777,32.25932915984481,24.981252195225125,27.832697297121488,20.021666097389375
k_218d46b8_0,stable,22.92800253392044,64.19790669797469,25.974187364899258,62.53489037026934,22.83008246011798,61.53918623740775
k_218d46b8_1,stable,11.182562760914943,48.052198733401184,12.089510363749287,66.5625907966297,12.362245409232736,48.19961125736326
k_2199e7fe_0,stable,21.50785540406015,19.921254276965232,24.85457002457083,19.784525359396195,21.081787938646716,21.72371877865257
k_2199e7fe_1,stable,36.02765886034868,38.276931182807914,25.854862882904143,100.66211698621288,23.998490406080432,73.90774685922712
k_229c3efb_0,stable,47.28399511546875,24.399021062957697,108.24809458725187,28.702396287941262,62.75614128568695,26.992306857063692
k_229c3efb_1,stable,13.028288584284095,57.40360461503114,14.103543458863884,81.931921086177,14.23456981622713,57.69610752267062
k_232a6014_0,stable,57.5491535736267,49.24237702686782,107.95738022036203,65.62710628351368,85.60285627046052,49.02312122602528
k_232a6014_1,stable,36.62394772306634,43.169206048286505,44.85699349227783,103.37009792855294,36.44624606628886,68.88668236622777
k_23613d49_0,stable,24.91322402184163,64.84813049481279,30.324324478112796,132.0335255920669,28.04719296019411,79.9893913309487
k_23613d49_1,stable,40.96339935849292,28.422303077653936,103.82735315201145,88.94827001259426,89.03548103097351,50.770579716127216
k_23d7c96d_0,stable,17.402581945350406,43.075218135536204,18.357091951991126,62.94330016496933,18.755798246435695,51.237077368799376
k_23d7c96d_1,stable,20.58236224438086,44.69602419545791,23.964309862156654,64.30815690586721,20.415101542002144,49.99694139889705
k_244c2f1b_0,stable,36.808792875947944,37.19741748191147,41.07487857267931,51.2903699767031,38.40766442455377,42.75292455245898
k_244c2f1b_1,stable,20.124246042248917,60.59348648812728,140.79190611647624,86.99715500360522,226.29814628151,60.11531417068935
k_2528513d_0,stable,25.418093766787024,39.46418216738681,29.573435052671687,51.48380268926394,25.045995173577236,39.2011109264448
k_2528513d_1,stable,17.72003871940989,37.68440750766008,19.507407345782397,49.25916262564703,17.32100757119286,37.36060048608757
k_252e7623_0,volatile,60.90422911894201,52.058342896244426,162.52388251785732,118.71302429920321,183.6153761716684,80.10996352823216
k_252e7623_1,volatile,29.959526239949103,91.70525981752154,84.36219113249037,189.78745084202407,62.59562775286057,141.0967023425594
k_259f7b5e_0,stable,23.73600977052822,60.12912926301234,27.664914710608272,87.38610053540704,23.381742977541244,60.21505301696075
k_259f7b5e_1,stable,27.151855511469098,47.72882120625162,32.86750949397737,108.92517601078345,29.66283676798051,61.987899141512756
k_25c5c91f_0,stable,10.759589625890003,44.706103925423804,11.937828170508785,61.02912588708548,10.736776690668073,44.68721052306756
k_25c5c91f_1,stable,12.355382669113961,43.49317822239588,13.595762591518994,58.58000211143849,12.14854401834857,44.31976660936295
k_25cf099d_0,stable,40.58129536926935,55.639610686940244,105.01814115194135,118.30435108693946,69.61854428588119,95.67740822468983
k_25cf099d_1,stable,27.392007792926993,25.861495474404446,30.450670299313447,36.714899806572966,28.02857365937779,31.538329216564954
k_25e6ffe9_0,stable,71.22157569463084,35.32273468741713,46.050918072950914,42.97524207325474,44.068542125972414,34.542022895948854
k_25e6ffe9_1,stable,23.090537427749037,33.085115008313196,25.437660688044488,46.853420264688964,23.377953292936674,38.94381550952762
k_26223717_0,stable,108.69947257794269,61.7754907777689,112.84848379566567,163.12809314130587,189.86123187792492,196.6332029080136
k_26223717_1,volatile,,21.27517997417258,200.0,83.30104160097088,,61.9447526792245
k_26d8a1c7_0,stable,18.085909064058196,49.21692837311484,20.688186634192864,66.28112576290007,17.593457164987587,49.104537513855
k_26d8a1c7_1,stable,37.06978460439693,59.10694430039284,46.20961154876275,85.12654072717231,36.66632872777328,58.5243159175497
k_270297ea_0,stable,38.93053068437939,65.01922299733283,149.44668320230357,131.8041253271767,199.5373871837484,81.2402142024665
k_270297ea_1,stable,26.28810465595625,56.98604418394868,31.427550157561495,120.8636433164342,25.81224090022741,77.10962920878593
k_2709af95_0,stable,47.650070514210434,39.775699024075784,56.91600106551461,100.30033395652819,49.32592058393143,61.46397919798174
k_2709af95_1,stable,134.38916932832132,17.21004408675234,121.61409550070891,79.22429077568661,140.76203450975052,54.007233572144784
k_282f23a9_0,stable,12.44928283534414,39.516648125885716,13.612782116595382,54.349548436285424,12.467029246940578,42.22564749562782
k_282f23a9_1,stable,19.64604406215438,48.15896796259878,22.255041699865608,73.14090769296807,19.747999906940983,57.45154065574939
k_28ea411b_0,stable,44.297036276301284,5722.934211379925,104.97109650764867,160.795143970004,87.72283317058199,194.59902135691516
k_28ea411b_1,other,23.884465112536027,77.22454288312356,30.158659378396784,175.2660044043436,29.64322870950663,182.00191722834725
k_2a1348e9_0,decline,140.39311066797111,745.1443364685543,75.33713669368761,185.8928072476717,96.16078615526396,1782.9453420482678
k_2a1348e9_1,seasonal,32.46883603536171,,26.73167037732167,200.0,25.505761631582168,
k_2a5b78b4_0,growth,33.8054275680127,74.19155243355299,41.68335144529167,120.14679232702399,33.93474585555262,81.59307439520362
k_2a5b78b4_1,stable,45.71924207971942,117.62233387081815,48.085346868013275,63.70562568113578,47.88678310278438,84.64991796368056
k_2a6fbeaa_0,stable,17.827826070216936,44.709661771903384,80.11401119441494,58.82138353099248,46.6498444848595,45.15745732703795
k_2a6fbeaa_1,stable,84.14526997437068,42.80100437557504,55.41177752794519,56.36662922822574,60.79243828966631,41.69675767521902
k_2b1a40c1_0,stable,40.04082166926997,77.76174368913662,36.38423686833811,115.79424749440925,32.783521278494135,133.71148637321178
k_2b1a40c1_1,stable,68.49046671334838,67.35183928352977,136.46946313236162,134.36641708847432,96.23021439427131,77.96861208526897
k_2b3e4a2a_0,stable,51.030788077771106,39.28761281696281,42.262847195210966,92.7821472244895,41.23680043901007,119.84733367361227
k_2b3e4a2a_1,stable,24.606824213606274,17.735407113270284,23.751038469492716,19.96403070270902,24.494094565400655,16.251160737212302
k_2be17df1_0,stable,60.584458902757966,48.188619418702245,124.67263587769723,64.38716569933169,73.46713070143966,49.648228049149395
k_2be17df1_1,stable,19.326813547653256,22.46642938557485,80.94086929767009,25.64021565288876,53.54941984965366,21.635953514059874
k_2d50d628_0,stable,10.859522871576836,28.312544249622217,10.163184643465694,37.66444973226224,11.23952826596868,31.65393635049316
k_2d50d628_1,stable,11.449735737642584,42.71908662852304,74.79590164457586,58.91362357878147,78.539767321615,43.93696404256682
k_2dee2ce6_0,stable,129.38666893291898,30.115631513586262,110.85900714493648,91.52281034469968,143.50699942944559,49.492933077945814
k_2dee2ce6_1,stable,83.99533750664125,42.64035011124978,97.36864663990025,58.212282643949095,90.85643046392993,53.36351947872111
k_2e1c9f22_0,stable,28.04720863788022,29.574862431672162,31.316361769939288,38.18600792628832,28.599233461660468,30.076497849415173
k_2e1c9f22_1,stable,25.89115616923771,39.431515347478005,28.103394808725145,52.299339063162854,26.474155438698194,40.842666596631325
k_2e3be8a9_0,stable,57.46201839042371,48.767514227425494,81.21384153338886,67.2647105071443,57.52017072137928,49.44118250175902
k_2e3be8a9_1,stable,25.377345994948314,60.35895219822896,83.1525188745627,61.29697921579121,96.22203823567014,55.40939527386073
k_2e90cb16_0,stable,26.288243752329983,44.029088256546494,32.02064228787612,60.75547351066285,27.5533465479961,47.08908312769711
k_2e90cb16_1,stable,18.010311403507366,27.124179711966146,17.733008998900466,37.42021620702058,18.099732571706273,32.562441243230836
k_2f73e04d_0,seasonal,43.779504317082576,14.762817912632825,152.01611633424523,138.6464559459306,130.88079386551885,100.83873011917339
k_2f73e04d_1,volatile,,67.56826560244512,200.0,103.68758620383412,,67.92907352550708
k_30780969_0,stable,26.31265155087781,34.73875864143706,30.553734165375108,44.93667720530684,25.966115793094275,34.27556550243375
k_30780969_1,stable,24.17606951286787,38.70199579956042,28.908735708713373,50.84487869856299,25.366815629392498,37.90071762164966
k_30a2f535_0,stable,9.870043148171991,35.51135988048719,9.67352671171071,47.169452005479265,10.376964280076804,36.59586635807198
k_30a2f535_1,stable,24.088384510526158,34.94117692703739,84.92628280674018,95.42335243369061,51.71430391216757,65.65855163559606
k_31344c16_0,stable,19.130514480520358,50.061000732900226,80.8710035386591,114.44023880172855,76.08872819213163,73.29406925371954
k_31344c16_1,stable,70.76479728239892,39.70927678542153,110.5601770186861,51.7041285649731,70.85458450690568,43.50789548169279
k_318f287a_0,stable,27.500583055149658,45.34508336589154,88.98382743950562,59.0433956992947,57.28901020220592,44.3186840210404
k_318f287a_1,stable,32.14824314348561,23.993730996164096,92.51150277011209,29.071114382473727,63.27008641483259,24.35448397575167
k_31ae0774_0,stable,27.596426637029424,64.11564382884305,144.0045841659864,73.77805054935543,128.33280449502558,59.15820551045156
k_31ae0774_1,other,72.38060910268096,60.665619175465935,142.97583445050245,124.942232040567,96.11540357604615,87.993756387723
k_31da954d_0,stable,183.81754902471226,23.639664809166337,119.29056408956686,28.15718496781674,156.17993269157824,26.861879193176936
k_31da954d_1,stable,21.11058502684911,46.58011626829906,82.2374846299096,107.74915899966473,57.44213505567283,63.148966038685586
k_33576ec5_0,stable,51.194467269213774,46.539216544335034,113.82587682287752,112.44209320765812,72.55844816058614,74.78021900896046
