seller_id,type,kosis_category,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_b5abf4f3_1,seasonal,생활용품,ok,79.98070150892892,,44.426578344470244,,79.98070150892892,
k_7202e2ba_0,seasonal,통신기기,ok,330.4298894732687,121.47469467436267,144.90199647281736,96.93316550571268,90.46700809136095,85.80536554705594
k_0725b8c0_1,seasonal,생활용품,ok,68.98165012127366,97.09191669234156,148.4717714283797,189.06899768521106,83.89712816425568,97.12627587964725
k_0ff83046_1,seasonal,스포츠·레저용품,ok,62.765268102065995,51.053885652120144,149.25762666565862,91.91111726097671,348.96759702977255,102.39912819810057
k_7d76b645_1,seasonal,통신기기,ok,160.64328934201345,78.73046207501501,99.44833966815487,89.93011622349705,80.48703085047954,81.57664814943116
k_1d29dfba_1,seasonal,화장품,ok,48.073194432840744,39.67292103846445,92.12220199242282,56.38578322174128,154.68842799430277,50.91615943197374
k_99eaacc9_0,seasonal,통신기기,ok,48.07863455346143,179.28149397113808,111.79737692427341,94.21643597393471,72.14558381301165,95.92828656945248
k_c35672b1_0,stable,화장품,ok,291.3163716128788,30.584399954606383,120.89312537857401,36.696570610709415,72.0817039933518,29.496564044928757
k_25e6ffe9_0,stable,아동·유아용품,ok,66.4858335174945,39.90165959464564,45.12885626226558,38.441748766668674,50.83669998911504,36.377317692920826
k_94144541_0,stable,화장품,ok,101.58781659726223,313.98261775106363,64.18521635399954,121.41076404835975,94.80864882148246,310.49528170403346
k_33576ec5_0,stable,가방,ok,49.404612362777115,61.290609852260005,70.06670125545965,96.7459061499197,48.59886393607117,69.72034365946152
k_63b464db_0,stable,가구,ok,30.268756207059543,74.37434518146858,30.470698051824414,54.090313457212766,28.564993834141315,73.38762279802732
k_de23c3b9_0,stable,아동·유아용품,ok,111.71190094182566,20.815242477063297,64.44932282565253,78.61615104026814,90.85532978069243,74.30956406787958
k_7dc8c42c_1,stable,생활용품,ok,62.834949534585824,72.05062936449241,96.01476616552048,170.87455191931332,61.865361093350444,131.21291658788473
k_f67efa3f_0,stable,애완용품,ok,27.080588590670267,88.64060693312862,27.27262288001098,172.92841954357218,27.05922330164412,105.24172129287305
k_1430239a_0,stable,아동·유아용품,ok,77.1087227549139,141.8452590812419,106.27387148050691,120.0762056301605,118.97794681280958,163.23070452496702
k_e333046c_0,stable,생활용품,ok,14.721856403446774,11.145742245582953,16.252237116561588,11.474700433955565,15.743220810242775,11.131082931252774
