seller_id,type,status,mape_val,mape_test,smape_val,smape_test,wape_val,wape_test
k_5b33b527_1,decline,ok,73.16778076697106,100.0,105.12575916404954,133.33333333333331,350.5469876970482,100.0
k_9df57502_1,decline,ok,7.262108281758974,,135.84524496524543,200.0,145.3094158572093,
k_404e1ba0_1,decline,ok,,8.044975487071916,200.0,72.47615021113569,,54.8553004109117
k_8f78f090_0,decline,ok,6.557167523428448,23.19861257996341,70.85201978097818,84.58376936808205,59.97236391547733,62.76914506116895
k_1771297a_0,decline,ok,59.0918478894211,47.45249704463938,116.24015310084876,44.82162008768824,99.20861662835998,45.796081078835776
k_78744a20_0,decline,ok,30.882341773799116,47.03857770636598,85.35096739083184,98.03347874221284,50.91444786456146,67.10437536093727
k_72bc2cce_1,decline,ok,49.717456655087155,306.7598324742199,38.9683358075007,144.44568337951765,40.34892672697117,540.9090266815097
k_6c177e38_1,decline,ok,6.212778745227917,13.349993787329906,71.01808893910625,75.00806059720956,53.98635509098245,62.64142667924182
k_04aba032_0,decline,ok,73.4456218796955,80.22581383919847,119.70503310891078,156.13445298944845,76.41075161540427,87.60218275687316
k_ab3e0c17_0,decline,ok,97.6749180558129,100.0,194.0657180256669,66.66666666666666,99.03421173528405,100.0
k_7e93a43e_0,growth,ok,32.59612673268929,61.33583707666299,27.689284882904587,37.395931399334955,28.732322864215064,40.520774948617955
k_5c853bb5_1,growth,ok,51.66964724782248,30.57886777131314,113.12578176073411,90.78757827818845,76.54698392422968,64.32934916129663
k_7d456afc_0,growth,ok,34.49214539566727,14.414567921655404,29.240237498887144,14.887239176593345,33.37669293046267,14.825094234288997
k_f80edd2c_0,growth,ok,181.55485468413497,16.083608828911835,85.34702294676802,14.419150316158522,141.39035662274733,14.719972755849842
k_c9c7905c_0,growth,ok,9.827647366565394,15.221465428613195,8.684405326718753,17.12822004719032,8.234609768949658,17.455645579849328
k_f7ba60f8_0,growth,ok,83.86516684498638,35.131342597576115,58.69509411818722,32.058120030095424,82.90000544460014,32.69662232593875
k_5656537e_1,growth,ok,28.402346481093527,25.196106670554503,31.218048891963317,24.645000275376248,29.529904490374047,23.1310647537396
k_6560211a_0,growth,ok,68.60337069239527,15.612255014007607,47.92995584298043,14.588201434802114,60.26660710278845,14.564162361603392
k_f7ba60f8_1,growth,ok,36.5920513747659,44.15372115755968,30.166900206953162,35.62527687607051,35.139165406090186,43.20539231778336
k_6560211a_1,growth,ok,31.36507838197369,40.065731418658395,25.627376242119354,50.2110004262899,28.53200317888367,40.328323594653504
k_7f152321_0,growth,ok,35.48317760155844,13.434201699372197,31.815863609471307,12.592306265913153,29.817538063740173,12.796429609327822
k_013900e8_0,growth,ok,29.14620826971398,50.75558466933059,90.09416377307944,112.02038446199268,66.41990581511473,76.6116573049966
k_ccf8813e_0,growth,ok,45.64812328233574,11.623852602281385,34.77099726759508,10.769761585342234,33.72563047765961,11.260385132669551
k_916c9de0_0,growth,ok,23.51962645374631,27.802895274905097,19.81109154444788,23.59469073767707,23.26628512686719,26.25353538555113
k_7e1fb0a3_0,growth,ok,6.098922613076912,15.10827724737426,6.503038475850888,14.650218370801285,6.485003151424218,14.09305166308491
k_530ec610_1,growth,ok,35.315868241632195,21.658392064290148,86.33803227190336,22.139703209326655,97.75573435276154,21.258691827772115
k_715bbd5b_1,growth,ok,6.576584592160704,20.162565483285878,6.932419458617771,24.88946022168142,6.940877584340853,25.44640870590505
k_e067ad2c_1,growth,ok,10.091342457195445,22.7093295877436,10.673715989783322,25.942660678207247,10.119009730102837,23.334562463068664
k_6bb0724e_0,growth,ok,55.030907513689385,16.078992179063547,93.68926771467616,14.523678370038953,98.5317384086157,14.567367544002362
k_888faa8b_1,growth,ok,38.01498073528425,15.04642008054318,53.04424466861873,14.683718324799806,44.77588252403134,14.97011541121403
k_8a32e327_0,growth,ok,25.8261032369451,18.539437803598787,29.85975646252415,20.96945726061293,26.396813375784067,19.4219134872487
k_9e622925_1,growth,ok,45.46278286329269,39.76198651122051,36.57021476426681,32.00235145936779,44.293033842544354,36.62369746750635
k_715bbd5b_0,growth,ok,6.900270347442546,14.901548361097639,7.192278896159508,16.19982112856278,6.810207361144902,15.079007634761975
k_2a5b78b4_0,growth,ok,15.912367637427574,42.24690646805922,16.847979071297488,62.07595421846951,16.156675399525184,61.987393275384385
k_06e5eefc_0,growth,ok,55.55810725748614,101.11576926188184,43.17614050536552,61.980456351722644,54.949551232062454,83.78772661043853
