#{"t_start": 1779091296.1680708, "env_id": "None"}
r,l,t
-16.378728,14,23.900108
-16.757799,16,23.901764
-12.465785,17,23.903492
-19.576459,15,23.905012
-25.537859,24,23.907381
-2.627939,6,23.90804
-11.81813,14,23.909482
-19.565171,15,23.911005
-11.879388,14,23.912432
-17.786008,24,23.91479
-10.905074,24,23.91717
-19.619,16,23.918788
-21.285082,16,23.920413
-10.593015,15,23.921939
-19.598721,15,23.923535
-16.304249,14,23.924994
-14.654936,13,23.926359
-17.800805,14,23.927809
-19.57603,15,23.929335
-21.052594,17,23.931055
-21.683295,18,23.932889
-20.395735,17,23.9346
-9.848556,24,23.936987
-6.299607,9,23.937952
-14.820691,14,23.939395
-21.304112,16,23.941022
-18.097608,15,23.942569
-18.428714,17,23.94429
-19.794635,16,24.163801
-17.912524,14,24.165306
-17.892237,14,24.166889
-19.618182,15,24.168477
-13.971334,24,24.170905
-15.295509,16,24.172566
-20.320446,16,24.174214
-12.123686,15,24.175784
-19.558697,15,24.177333
-19.667921,16,24.178961
-23.312204,18,24.180748
-19.39469,15,24.182245
-19.497479,15,24.183757
-13.33814,14,24.185183
-18.698957,18,24.186961
-17.882202,14,24.188371
-13.808254,16,24.190035
-16.606363,15,24.191597
-19.752475,16,24.193222
-18.866462,19,24.195178
-13.420169,15,24.196716
-12.465353,17,24.198447
-10.53397,15,24.200021
-16.308195,14,24.201482
-19.267389,15,24.203046
-13.10886,13,24.204384
-14.857121,14,24.205812
-21.260599,16,24.207405
-2.725318,6,24.208049
-8.566856,20,24.210018
-19.479082,15,24.211521
-4.835982,9,24.212458
-0.285931,9,24.213391
-7.602087,8,24.214229
-13.587079,15,24.215746
-18.28472,16,24.217411
-23.468442,24,24.280971
-17.57324,14,24.282473
-19.617841,15,24.284048
-13.382361,14,24.285515
-14.151027,24,24.288017
-16.090346,13,24.289426
-18.089891,15,24.290971
-17.038365,17,24.292717
-18.732542,15,24.294285
-11.684047,13,24.295635
-22.88699,17,24.297431
-21.817563,17,24.299164
-16.378456,14,24.3006
-18.06495,15,24.302137
-19.569129,15,24.303666
-10.527911,15,24.305255
-16.257086,14,24.306694
-14.857121,14,24.308146
-19.595386,15,24.309692
-17.882202,14,24.311132
-19.319904,15,24.312664
-21.038419,17,24.31439
-17.898582,14,24.315833
-14.806166,14,24.317271
-11.587101,13,24.31862
-17.899782,14,24.320056
-19.992758,17,24.321791
-18.213447,16,24.323586
-18.428714,17,24.325359
-21.299611,16,24.32699
-19.429715,15,24.328534
-17.864754,14,24.32995
-12.069333,15,24.331452
-7.8,24,24.333826
-16.202646,13,24.335143
-17.847372,14,24.336567
-9.917335,10,24.337617
-26.519743,24,24.33998
-14.686749,13,24.3413
-16.379824,14,24.342722
-15.823282,24,24.345063
-19.563464,15,24.346568
-17.909122,14,24.347975
-16.358893,14,24.34939
-18.739169,18,24.351182
-18.146361,16,24.352783
-19.598503,15,24.354284
-15.070733,15,24.355794
-19.603247,15,24.35729
-19.804257,16,24.358884
-19.252569,15,24.360379
-7.8,24,24.363073
-21.321786,16,24.364821
-14.906776,14,24.366329
-7.86175,17,24.368112
-15.998633,13,24.369474
-6.647377,11,24.370651
-19.296471,16,24.372334
-19.608025,15,24.373929
-15.241733,16,24.375589
-9.812651,19,24.377575
-16.121981,24,24.380001
-8.914713,14,24.381464
-17.808813,14,24.382931
-9.68873,18,24.384779
-6.094113,15,24.386344
-13.367826,14,24.387794
-19.564985,15,24.389391
-13.560104,15,24.390941
-15.230179,16,24.392545
-13.344313,14,24.393963
-19.603247,15,24.395461
-21.281857,16,24.39705
-21.309389,16,24.398672
-15.225669,16,24.400303
-15.118418,15,24.401809
-17.883858,14,24.403238
-20.019604,17,24.404937
-19.777572,16,24.406534
-20.140511,18,24.408313
-16.185241,13,24.409636
-16.179721,13,24.410954
-20.193181,18,24.412745
-16.000061,13,24.414063
-7.8,24,24.416415
-7.408597,14,24.417818
-14.869154,14,24.419235
-21.281857,16,24.420841
-19.590089,15,24.422352
-13.762318,16,24.423952
-12.417814,17,24.425643
-13.611377,15,24.427139
-14.03576,17,24.428831
-10.824252,24,24.431311
-13.367826,14,24.432762
-18.019147,15,24.6534
-19.578733,15,24.655043
-17.86512,14,24.656513
-13.621566,15,24.658042
-21.515622,20,24.660041
-16.415741,14,24.661471
-13.947477,17,24.663185
-23.01092,17,24.664898
-10.998203,17,24.6666
-18.288396,16,24.668204
-13.811521,16,24.669979
-12.882985,24,24.672478
-14.573931,13,24.673847
-10.842275,24,24.676294
-17.879475,14,24.677744
-2.075522,10,24.678812
-8.606,13,24.680171
-12.683357,11,24.681335
-14.59603,13,24.682695
-15.297782,16,24.684336
-18.317456,16,24.685978
-19.410677,15,24.687521
-20.435762,16,24.68918
-17.892237,14,24.690628
-14.654936,13,24.69198
-19.511504,15,24.693524
-28.107302,20,24.695543
-18.495372,17,24.697287
-23.879713,20,24.699302
-13.157941,13,24.700651
-11.909831,14,24.702094
-19.603247,15,24.703624
-21.505891,17,24.705362
-14.888718,14,24.706785
-11.95114,15,24.70832
-16.196748,13,24.709672
-11.040385,10,24.710729
-19.576459,15,24.712248
-19.777572,16,24.713876
-19.595386,15,24.71539
-18.663908,18,24.717183
-10.945975,24,24.719548
-12.89902,12,24.720775
-16.179814,17,24.722485
-18.108516,15,24.724042
-8.914624,14,24.725467
-14.853236,14,24.726897
-7.8,24,24.729269
-10.062154,13,24.730618
-17.910228,14,24.732048
-19.558697,15,24.733584
-19.518,15,24.735119
-27.067788,24,24.737517
-0.285931,9,24.738468
-13.367826,14,24.739901
-16.000061,13,24.741246
-21.25031,16,24.742885
-13.69398,16,24.744515
-24.254571,18,24.746332
-11.481826,12,24.74758
-22.88699,17,24.749302
-18.495372,17,24.75103
-14.613864,13,24.752374
-17.898582,14,24.753828
-7.408597,14,24.755275
-19.6191,15,24.75681
-10.824252,24,24.759204
-16.369445,14,24.760646
-19.569129,15,24.762184
-19.742568,16,24.763822
-19.954857,17,24.765551
-17.377443,19,24.767466
-19.588053,15,24.769005
-22.976986,17,24.770714
-19.476028,15,24.772249
-15.313433,16,24.773886
-8.458188,12,24.775136
-15.285314,16,24.776777
-17.916211,14,24.778229
-13.420169,15,24.779766
-19.551559,15,24.781294
-18.975794,15,24.78283
-10.391435,14,24.784254
-19.61282,15,24.78579
-14.868384,14,24.787228
-21.262599,16,24.788858
-16.934001,17,24.790585
-20.005695,17,24.792316
-16.145519,13,24.793665
-21.293681,16,24.795291
-15.913513,17,24.79701
-18.080992,15,24.798535
-18.698957,18,24.800381
-17.878424,14,24.801819
-10.905074,24,24.804199
-22.177095,19,24.806112
-17.842979,14,24.807563
-22.976986,17,24.809288
-16.132178,13,24.810625
-19.547506,15,24.812153
-17.56256,14,24.813601
-19.617841,15,24.815138
-17.587938,15,24.816665
-11.692354,13,24.818013
-17.909122,14,24.819461
-21.286608,16,24.821095
-15.103169,15,24.822631
-13.319093,14,24.824068
-19.580976,15,24.825602
-16.296114,14,24.827032
-7.8,24,24.829415
-18.235577,16,24.83105
-13.762318,16,24.832675
-13.757252,16,24.834305
-2.725318,6,24.834978
-19.608135,15,24.836502
-12.097912,15,24.838025
-8.388784,12,24.839261
-10.410573,16,24.840895
-19.903358,17,24.842622
-18.076647,15,24.844154
-16.599505,15,24.845696
-11.032268,10,24.846752
-9.815272,24,24.849136
-15.122101,15,24.850665
-19.558697,15,24.852194
-21.282871,16,24.853825
-7.408597,14,24.855266
-12.123686,15,24.856806
-16.121981,24,24.859192
-16.405651,14,24.860634
-15.065161,15,24.862222
-4.802932,9,25.080936
-7.8,24,25.08355
-13.808254,16,25.085219
-18.106166,15,25.08677
-16.172079,13,25.088127
-15.104739,15,25.08967
-19.583967,15,25.09122
-21.260599,16,25.092857
-16.152805,13,25.094204
-18.528954,17,25.095936
-16.379824,14,25.09737
-9.958887,12,25.098609
-19.622856,15,25.100142
-16.920507,17,25.101873
-20.041543,17,25.10359
-11.488407,12,25.104839
-17.874234,14,25.106274
-19.604666,15,25.107813
-13.765244,24,25.110186
-14.806166,14,25.111615
-8.137824,18,25.113421
-16.308195,14,25.114837
-16.59496,15,25.11644
-17.847372,14,25.117888
-5.464209,12,25.119142
-23.01092,17,25.120846
-8.993793,15,25.122368
-17.86512,14,25.12378
-19.54631,15,25.125299
-16.537234,15,25.126823
-19.569129,15,25.128339
-5.828192,14,25.129759
-11.670062,13,25.131095
-21.299611,16,25.132708
-13.155951,13,25.134026
-10.391435,14,25.135448
-19.368518,16,25.137069
-5.491693,12,25.138295
-19.62202,15,25.1398
-19.599134,15,25.141303
-0.285931,9,25.142261
-0.285931,9,25.14321
-19.903358,17,25.144903
-16.888202,24,25.147255
-19.520393,17,25.148953
-16.757799,16,25.150576
-17.764092,14,25.15199
-21.448959,17,25.15369
-16.363686,14,25.155109
-17.892809,14,25.156532
-11.914914,14,25.157949
-7.494078,15,25.159453
-12.473827,17,25.161142
-11.418661,12,25.162376
-16.552473,15,25.16395
-19.551559,15,25.165485
-18.286053,16,25.16711
-17.902409,14,25.168565
-10.348182,14,25.169992
-21.261035,16,25.171627
-8.317896,12,25.172866
-13.389158,14,25.174304
-13.621566,15,25.175843
-19.617152,15,25.177386
-15.230179,16,25.179003
-17.377443,19,25.180917
-19.545618,15,25.182447
-13.267457,14,25.183876
-16.781282,16,25.18549
-19.590473,15,25.187027
-14.656345,13,25.188362
-14.370955,12,25.189612
-16.406433,14,25.191037
-16.189733,13,25.192366
-9.09909,15,25.193897
-22.976986,17,25.195612
-21.281857,16,25.197225
-7.8,24,25.199622
-13.822677,16,25.201235
-18.386044,17,25.202956
-18.674942,24,25.205355
-14.700371,13,25.206678
-16.534455,15,25.208189
-15.300927,16,25.209797
-19.571873,15,25.211319
-18.323327,16,25.212936
-19.94801,17,25.214639
-16.251775,24,25.217032
-20.966691,16,25.218642
-11.88156,14,25.220056
-21.321791,16,25.221668
-10.510058,15,25.223185
-13.620082,15,25.224705
-17.824664,15,25.226215
-15.098962,15,25.227743
-16.19655,13,25.293517
-13.808254,16,25.295182
-12.070096,15,25.296753
-16.16033,13,25.29811
-17.863188,14,25.299642
-6.094113,15,25.301452
-19.624939,15,25.30304
-19.617152,15,25.304615
-25.925225,23,25.306961
-17.884785,14,25.308422
-19.581963,15,25.310076
-17.2357,18,25.311912
-19.30357,24,25.314305
-21.260599,16,25.315946
-11.895958,14,25.317403
-21.325198,16,25.319048
-15.440981,17,25.32078
-16.956156,24,25.323242
-27.813381,24,25.325711
-19.58263,15,25.327242
-19.598721,15,25.3288
-18.268937,16,25.330422
-22.156351,20,25.33245
-19.603242,15,25.334
-25.874125,19,25.335952
-14.406842,14,25.337415
-22.975085,17,25.339127
-9.110968,15,25.34065
-19.601707,15,25.342186
-17.909122,14,25.343617
-15.426886,17,25.345334
-16.358893,14,25.346764
-13.381009,14,25.348192
-11.643645,13,25.349523
-10.998203,17,25.35124
-17.868459,14,25.352677
-16.3872,14,25.35411
-18.416049,19,25.57474
-16.378365,14,25.576234
-22.122339,17,25.577962
-13.621566,15,25.579483
-16.131315,13,25.580807
-13.587079,15,25.582322
-18.428714,17,25.584017
-19.569129,15,25.585525
-21.683295,18,25.58732
-20.801724,16,25.588917
-21.281857,16,25.590522
-15.118418,15,25.592035
-21.262599,16,25.593639
-7.128756,20,25.595604
-15.039728,15,25.597107
-13.69398,16,25.598724
-11.909831,14,25.600166
-20.018077,19,25.602037
-19.611307,15,25.603556
-18.698957,18,25.605337
-19.584781,15,25.606849
-21.303162,16,25.608449
-17.2357,18,25.610233
-10.182805,13,25.611542
-17.896705,15,25.613042
-13.69398,16,25.614669
-10.326549,14,25.616095
-2.075522,10,25.61715
-13.465597,15,25.618649
-17.896895,14,25.620059
-17.882984,14,25.621467
-13.199815,13,25.622792
-22.707974,19,25.624669
-11.588817,13,25.625989
-12.261986,16,25.627586
-22.312053,17,25.629388
-15.070733,15,25.630996
-16.943469,17,25.63273
-19.533106,15,25.634238
-7.494078,15,25.635744
-25.013804,24,25.638081
-19.547506,15,25.639596
-20.353802,16,25.641213
-5.687571,7,25.641979
-19.747657,16,25.643806
-17.892873,14,25.64532
-17.10458,24,25.647781
-12.683357,11,25.648964
-5.471238,12,25.650252
-22.986264,17,25.652028
-19.752475,16,25.653698
-13.12931,13,25.655064
-12.96563,12,25.656339
-13.381009,14,25.6578
-18.064802,15,25.659359
-17.842979,14,25.660808
-19.621899,15,25.662359
-16.415741,14,25.663817
-15.006305,15,25.665372
-20.46394,24,25.667806
-9.961736,12,25.66908
-16.311479,14,25.670541
-14.906776,14,25.672002
-19.603247,15,25.673559
-5.694454,13,25.674915
-16.189733,13,25.67628
-4.945267,11,25.677449
-28.060575,24,25.679871
-16.369445,14,25.681338
-21.683295,18,25.683196
-22.318707,21,25.68533
-20.140511,18,25.687179
-17.864349,14,25.688644
-16.788071,16,25.690297
-13.196017,13,25.691662
-21.307366,16,25.693321
-10.062154,13,25.694685
-11.815119,14,25.696152
-19.345608,15,25.697716
-12.96563,12,25.698967
-15.081806,24,25.701379
-19.48041,17,25.703118
-17.118248,24,25.705536
-17.503256,14,25.706989
-19.588859,15,25.708536
-19.576592,15,25.710091
-11.92176,24,25.712522
-6.206326,9,25.713497
-17.213417,18,25.715326
-15.440981,17,25.717066
-19.586432,15,25.718609
-19.603242,15,25.720174
-7.616052,16,25.721817
-15.241733,16,25.723476
-17.808813,14,25.724937
-14.659833,13,25.726298
-8.289631,11,25.727469
-16.119058,13,25.728825
-13.267457,14,25.730287
-19.598503,15,25.731847
-19.417398,15,25.733404
-21.155903,17,25.73514
-15.043724,15,25.736695
-18.739169,18,25.738543
-10.391435,14,25.739995
-17.10458,24,25.74241
-19.490534,15,25.743965
-24.638768,18,25.745804
-18.474254,17,25.747542
-19.648872,16,25.749183
-14.573931,13,25.750531
-4.948814,10,25.751604
-17.8831,14,25.753084
-18.086791,15,25.754652
-17.890642,14,25.756124
-15.222936,16,25.75778
-11.680357,13,25.759149
-16.782432,16,25.760803
-13.189132,13,25.762178
-17.883858,14,25.763642
-16.572406,15,25.76519
-19.547397,15,25.766742
-19.954857,17,25.768492
-21.299611,16,25.770137
-12.770271,11,25.771303
-15.103169,15,25.772864
-24.633533,18,25.774707
-14.671003,13,25.776063
-9.812651,19,25.778013
-13.391347,14,25.779481
-19.598692,15,25.781045
-8.606,13,25.78241
-14.848959,15,26.002353
-19.572779,15,26.004038
-5.151284,18,26.005903
-16.830533,14,26.007383
-21.293374,16,26.009021
-16.38335,14,26.010483
-7.8,24,26.0129
-17.895361,14,26.014358
-28.107302,20,26.016396
-19.563464,15,26.017951
-20.309443,16,26.019592
-21.321786,16,26.021242
-10.824252,24,26.023649
-16.152891,13,26.025012
-19.570522,15,26.026547
-21.225663,16,26.028181
-15.962261,13,26.029545
-17.901309,14,26.031014
-21.266021,16,26.032657
-7.8,24,26.035057
-18.080553,15,26.036602
-11.232267,11,26.037761
-20.032477,17,26.039495
-20.164166,18,26.041325
-10.842275,24,26.043853
-9.775519,11,26.045067
-19.935282,17,26.046788
-17.89721,14,26.048201
-16.802472,16,26.049805
-21.524363,17,26.051491
-23.599645,18,26.053278
-9.857355,12,26.054498
-11.032268,10,26.055522
-13.054821,13,26.056837
-19.598503,15,26.058329
-14.830794,16,26.059906
-19.727375,16,26.061485
-14.904118,24,26.063803
-18.502768,17,26.065469
-19.434351,15,26.066953
-21.233069,16,26.068531
-19.580976,15,26.070025
-17.842979,14,26.071416
-19.773688,16,26.072985
-8.638208,9,26.073915
-19.618855,15,26.075398
-21.261035,16,26.076979
-21.260599,16,26.078568
-22.670008,19,26.080409
-24.834572,24,26.08273
-17.882202,14,26.084124
-16.202646,13,26.085419
-13.155405,13,26.086716
-12.084345,15,26.088205
-18.303772,17,26.08987
-18.528954,17,26.091546
-21.77245,17,26.093218
-19.558697,15,26.094717
-19.598503,15,26.096197
-27.707757,20,26.098135
-11.995082,15,26.099618
-16.369445,14,26.101011
-13.947477,17,26.102684
-10.348182,14,26.104084
-6.206326,9,26.105013
-14.906776,14,26.1064
-19.58263,15,26.107888
-18.068138,15,26.109376
-19.712667,16,26.110953
-21.508208,17,26.112622
-10.110088,13,26.113941
-19.566748,15,26.115429
-13.465597,15,26.116921
-20.019604,17,26.118611
-18.698957,18,26.120376
-16.537234,15,26.121863
-17.886255,14,26.123267
-17.91212,14,26.124663
-7.8,24,26.126985
-21.330826,18,26.128737
-19.798973,16,26.130305
-13.804191,16,26.13188
-19.563464,15,26.133371
-16.378728,14,26.134777
-15.222936,16,26.136359
-16.5769,15,26.137859
-15.80814,15,26.13935
-18.112837,15,26.140832
-16.145519,13,26.142125
-19.588859,15,26.143615
-13.121081,13,26.14491
-8.137824,18,26.146674
-17.864349,14,26.148066
-12.939606,12,26.149298
-17.83012,14,26.150683
-13.811521,16,26.152258
-13.69398,16,26.153839
-20.966691,16,26.155412
-19.5744,15,26.156898
-16.620323,15,26.158376
-15.241733,16,26.159952
-16.956156,24,26.162262
-19.712667,16,26.163854
-19.213204,19,26.165704
-14.151027,24,26.16801
-18.274214,16,26.169588
-18.115538,15,26.171076
-11.588817,13,26.172377
-14.656345,13,26.173679
-13.026919,13,26.174974
-9.277391,16,26.176551
-19.604666,15,26.178035
-13.465597,15,26.17952
-8.914713,14,26.180914
-18.282887,16,26.182487
-10.842275,24,26.184776
-21.696841,17,26.186444
-4.835982,9,26.187375
-17.726978,14,26.188769
-17.892809,14,26.190161
-19.553143,15,26.191643
-15.065161,15,26.193135
-15.225669,16,26.194708
-8.57825,13,26.196007
-19.319904,15,26.197487
-19.6191,15,26.198989
-6.094113,15,26.200474
-17.874995,14,26.20187
-10.182805,13,26.203183
-18.246922,16,26.204772
-18.274214,16,26.206355
-16.405651,14,26.43026
-19.553376,15,26.431853
-19.564985,15,26.433396
-22.19083,17,26.435118
-17.824664,15,26.436648
-13.054821,13,26.438011
-16.602259,15,26.439548
-18.953961,19,26.441458
-16.614787,15,26.443077
-16.000061,13,26.444488
-19.61085,15,26.446038
-18.013438,15,26.447581
-16.365513,14,26.449021
-13.394194,14,26.45046
-14.857121,14,26.451898
-19.608546,15,26.453432
-19.530739,15,26.454956
-18.715185,15,26.456484
-19.569129,15,26.457996
-12.900211,24,26.460355
-11.005571,10,26.522835
-16.178282,13,26.524216
-20.164166,18,26.526033
-19.954857,17,26.527747
-12.261986,16,26.529672
-16.198696,13,26.531152
-13.394194,14,26.532637
-21.28073,16,26.534308
-11.474455,12,26.535593
-13.977563,17,26.537437
-19.608902,15,26.53901
-21.28073,16,26.540684
-21.304112,16,26.542336
-16.801729,16,26.543984
-21.303162,16,26.545681
-8.566856,20,26.547704
-17.827724,14,26.549172
-19.79498,16,26.550816
-16.308195,14,26.552275
-12.037239,15,26.553817
-18.067879,15,26.555377
-16.311479,14,26.556831
-12.084345,15,26.558378
-19.614472,15,26.559928
-10.326549,14,26.561374
-14.024469,17,26.563126
-21.291912,16,26.56477
-21.448959,17,26.56652
-13.609424,15,26.568061
-18.698957,18,26.56989
-17.896693,14,26.571342
-13.611377,15,26.57289
-17.874995,14,26.574336
-6.695736,11,26.575501
-15.260895,16,26.577371
-7.528203,15,26.578992
-21.293596,16,26.580703
-19.585553,15,26.582279
-19.598721,15,26.583853
-16.363063,14,26.585326
-19.572221,16,26.586995
-7.8,24,26.589497
-18.067879,15,26.591065
-16.584172,15,26.592578
-12.952168,24,26.594923
-19.576592,15,26.596428
-10.530021,15,26.597931
-19.586432,15,26.599435
-15.557475,16,26.601033
-18.892669,15,26.602537
-17.89721,14,26.603941
-6.299607,9,26.604896
-19.497479,15,26.606411
-20.164166,18,26.608197
-16.95488,17,26.609876
-20.005695,17,26.611567
-18.663908,18,26.613354
-17.413464,14,26.614814
-10.326549,14,26.616299
-8.803049,24,26.618663
-5.828192,14,26.620108
-19.590357,15,26.621631
-19.618182,15,26.623138
-13.757252,16,26.624747
-18.284922,16,26.626355
-21.259328,16,26.627946
-19.806155,16,26.629608
-16.090346,13,26.631032
-14.95822,16,26.632707
-13.529861,15,26.634269
-14.876224,14,26.635739
-19.94801,17,26.637469
-19.577248,15,26.639058
-14.279411,13,26.640431
-10.575463,15,26.641984
-16.406433,14,26.643463
-17.827724,14,26.644936
-9.815272,24,26.647378
-16.119058,13,26.648753
-16.200983,13,26.650124
-24.350422,24,26.652565
-14.565413,13,26.65393
-19.476028,15,26.655479
-13.723283,24,26.658221
-8.820157,24,26.660692
-18.244203,16,26.662353
-19.794635,16,26.664016
-16.129994,13,26.665379
-16.547537,15,26.666964
-7.8,24,26.669506
-14.700371,13,26.670901
-12.318121,24,26.673365
-16.378732,14,26.674805
-16.585597,15,26.676334
-26.761277,23,26.678574
-19.264469,15,26.680085
-21.072358,21,26.682136
-14.884973,14,26.683758
-14.857121,14,26.685252
-9.834173,24,26.687628
-9.815272,24,26.68995
-14.88311,14,26.691348
-6.184048,9,26.692296
-17.896705,15,26.693784
-19.098706,15,26.695323
-15.440981,17,26.697032
-19.714413,16,26.69863
-28.107302,20,26.700589
-10.53397,15,26.921464
-18.078517,15,26.923225
-16.612235,15,26.924783
-26.405374,21,26.926882
-15.225669,16,26.928486
-16.801729,16,26.930087
-18.115538,15,26.93159
-23.029567,17,26.933274
-12.037239,15,26.934782
-19.799916,16,26.93639
-24.46522,21,26.938461
-19.613805,15,26.939963
-17.152152,18,26.941754
-21.264261,16,26.943353
-19.318714,24,26.945688
-9.930196,12,26.946915
-9.958887,12,26.948151
-2.523627,5,26.948959
-21.281857,16,26.950645
-19.605923,15,26.952167
-19.788566,16,26.953772
-17.916211,14,26.955181
-11.914914,14,26.956588
-14.024469,17,26.958311
-7.8,24,26.960657
-19.533106,15,26.962161
-16.263406,15,26.963756
-16.152805,13,26.965084
-19.510032,15,26.966595
-18.110331,15,26.968095
-10.842275,24,26.970425
-13.947477,17,26.972119
-16.95488,17,26.973819
-12.465353,17,26.975504
-7.86175,17,26.977211
-14.85829,14,26.978627
-18.097608,15,26.980126
-9.834173,24,26.98245
-15.03262,24,26.984787
-18.085676,15,26.986286
-16.198696,13,26.987601
-11.644299,13,26.988915
-7.494078,15,26.990628
-5.687571,7,26.991425
-7.588222,15,26.992993
-20.715954,16,26.994625
-8.258409,11,26.995774
-9.961736,12,26.997017
-19.598692,15,26.99855
-11.81813,14,26.999994
-18.723978,24,27.002378
-16.132178,13,27.003727
-16.547537,15,27.005245
-16.152891,13,27.006564
-21.316254,16,27.008163
-17.984459,15,27.009667
-23.548933,24,27.011995
-13.762318,16,27.013598
-11.692354,13,27.014921
-23.019073,17,27.016672
-19.702179,16,27.018303
-19.807194,16,27.019904
-14.853236,14,27.021315
-17.2357,18,27.023117
-15.998633,13,27.024446
-16.612235,15,27.02598
-19.183301,15,27.027498
-7.8,24,27.02985
-14.623938,13,27.031187
-21.292976,16,27.032799
-18.502768,17,27.034514
-13.537415,17,27.036245
-20.006033,17,27.037948
-15.285314,16,27.03956
-14.841305,14,27.041005
-19.804257,16,27.042611
-16.358893,14,27.044028
-13.90888,24,27.046362
-19.563464,15,27.047863
-12.540381,17,27.049575
-16.751119,16,27.051186
-16.367866,14,27.052611
-18.487347,17,27.054314
-15.274068,16,27.055924
-16.19655,13,27.057257
-10.842275,24,27.059599
-10.840125,24,27.061958
-18.303772,17,27.063646
-13.420169,15,27.065168
-19.569129,15,27.066678
-21.282871,16,27.06829
-19.613805,15,27.069897
-18.077415,15,27.07151
-19.537691,15,27.07308
-16.537234,15,27.074668
-13.811521,16,27.076314
-19.589875,15,27.077857
-17.874234,14,27.079322
-13.574021,15,27.080878
-19.537691,15,27.082459
-14.85829,14,27.083922
-14.700371,13,27.085242
-11.692354,13,27.086558
-16.145519,13,27.087874
-17.038365,17,27.089579
-14.171238,12,27.090809
-17.671043,14,27.092213
-19.54631,15,27.093718
-8.258409,11,27.094842
-19.578733,15,27.096387
-13.389158,14,27.097861
-14.651486,13,27.099205
-13.499544,15,27.100802
-16.579518,15,27.102317
-12.652093,11,27.10344
-14.88311,14,27.10486
-19.621375,15,27.106382
-19.553376,15,27.107891
-19.621375,15,27.109431
-13.391151,14,27.110872
-23.786773,24,27.113221
-13.344335,14,27.114618
-19.581978,15,27.116115
-20.621031,16,27.117712
-19.584141,15,27.119216
-18.074038,15,27.120714
-16.9632,24,27.123101
-17.804467,14,27.124536
-16.161649,13,27.125881
-21.264261,16,27.12748
-19.585553,15,27.348079
-13.711565,16,27.34978
-18.019147,15,27.351311
-17.2357,18,27.353107
-14.700371,13,27.354433
-18.076647,15,27.35593
-19.772414,16,27.357546
-9.277391,16,27.359146
-20.837772,16,27.360747
-17.863188,14,27.362197
-16.804066,16,27.363816
-16.618571,15,27.365313
-14.645543,13,27.366633
-22.419538,17,27.368325
-18.510639,17,27.37001
-11.81813,14,27.371474
-13.124265,13,27.372798
-21.142646,16,27.374407
-10.575463,15,27.375991
-19.547506,15,27.377622
-18.268937,16,27.379281
-20.041543,17,27.381007
-19.201406,17,27.382735
-12.345223,17,27.384469
-16.200983,13,27.385817
-19.533595,15,27.387342
-17.83012,14,27.388767
-18.659594,18,27.390822
-17.01557,24,27.393345
-17.896119,14,27.394829
-18.146361,16,27.396482
-13.200904,13,27.397842
-17.901309,14,27.399343
-18.041239,24,27.401763
-19.265145,19,27.4037
-16.19546,24,27.406131
-19.578496,15,27.40768
-16.179721,13,27.409029
-19.572779,15,27.410585
-19.56954,15,27.412132
-21.286608,16,27.413772
-17.874995,14,27.415222
-16.802472,16,27.416858
-9.915284,12,27.41811
-19.621899,15,27.419653
-18.031634,15,27.4212
-8.826384,24,27.423597
-9.277391,16,27.425235
-18.086791,15,27.426785
-18.099165,15,27.428339
-13.420169,15,27.429884
-17.892873,14,27.431323
-18.921691,15,27.432859
-8.820157,24,27.435293
-15.1012,15,27.436861
-20.620527,16,27.438537
-19.588859,15,27.440113
-4.859895,9,27.441143
-10.348182,14,27.442725
-16.757799,16,27.444484
-16.594585,15,27.446073
-16.19655,13,27.447462
-14.868384,14,27.448948
-18.213447,16,27.45062
-24.65295,19,27.452595
-14.596755,13,27.453973
-19.590089,15,27.455557
-14.565413,13,27.457001
-8.439647,12,27.45828
-7.128756,20,27.460297
-19.702179,16,27.461941
-17.910228,14,27.463385
-11.995082,15,27.464935
-21.151395,16,27.46657
-7.86175,17,27.468314
-15.006305,15,27.469862
-11.587101,13,27.471223
-18.26187,16,27.472868
-15.037345,15,27.536738
-15.070733,15,27.538282
-20.69012,16,27.53991
-19.564048,15,27.541429
-16.179721,13,27.542907
-20.715295,16,27.544688
-17.890642,14,27.546162
-16.675502,24,27.548651
-19.592208,15,27.550347
-16.782432,16,27.552017
-17.868064,14,27.553471
-15.098962,15,27.55504
-20.394692,16,27.556695
-5.828192,14,27.558181
-19.580976,15,27.559755
-21.181947,17,27.5615
-15.110805,15,27.563131
-21.321791,16,27.564795
-13.124265,13,27.566123
-14.609127,16,27.56775
-16.579518,15,27.569266
-14.03576,17,27.570968
-13.026919,13,27.572299
-17.90861,14,27.573723
-13.90888,24,27.57621
-13.114775,13,27.577622
-8.572572,13,27.578958
-18.024673,15,27.58049
-17.878424,14,27.581926
-17.892809,14,27.583336
-16.161649,13,27.584652
-20.164166,18,27.586431
-21.293681,16,27.588015
-7.659543,8,27.588862
-19.954857,17,27.590547
-19.553942,15,27.592031
-15.070733,15,27.593513
-16.585597,15,27.595001
-18.05271,15,27.596495
-1.486443,8,27.597338
-11.182822,11,27.598462
-19.530739,15,27.599976
-19.563558,15,27.601465
-19.572779,15,27.602981
-19.58053,15,27.604522
-18.514828,15,27.606026
-12.465785,17,27.607701
-18.739169,18,27.609484
-13.822677,16,27.611068
-15.281087,16,27.612673
-13.408534,14,27.614082
-12.84056,24,27.616433
-13.971334,24,27.618776
