C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
상품군별,온·오프라인 병행몰,113518,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201912,2021-02-23,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,101553,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202001,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,108093,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202002,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,158450,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202003,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,118775,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202004,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,98396,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202005,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,102445,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202006,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,111494,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202007,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,120466,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202008,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,133911,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202009,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,102059,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202010,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,104589,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202011,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,148590,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202012,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,149760,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202101,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,121041,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202102,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,166591,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202103,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,114845,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202104,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,105827,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202105,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,105005,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202106,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,127189,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202107,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,118774,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202108,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,120554,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202109,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,110227,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202110,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,114101,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202111,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,149291,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202112,2023-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,137283,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202201,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,124920,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202202,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,169714,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202203,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,123045,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202204,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,110071,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202205,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,102461,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202206,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,125988,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202207,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,123406,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202208,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,133534,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202209,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,109786,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202210,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,117896,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202211,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,133219,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202212,2024-02-28,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,129329,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202301,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,127919,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202302,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,162541,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202303,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,113443,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202304,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,114972,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202305,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,105681,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202306,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,129317,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202307,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,117899,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202308,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,117044,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202309,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,103635,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202310,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,110087,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202311,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,133633,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202312,2025-02-24,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,132064,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202401,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,115920,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202402,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,161978,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202403,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,114616,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202404,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,118124,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202405,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,105728,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202406,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,139493,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202407,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,118100,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202408,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,126869,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202409,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,126904,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202410,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,116773,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202411,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,온·오프라인 병행몰,135227,20,003,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202412,2026-02-25,Books,서적,백만원,Amount of transaction,By type of management,On/Offline mall,101,By the groups of commodities,운영형태별
상품군별,계,79764,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201901,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,71208,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201902,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,81741,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201903,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,80638,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201904,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,72149,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201905,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,63607,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201906,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,69488,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201907,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,69003,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201908,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,69440,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201909,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,78616,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201910,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,85392,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201911,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,103299,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,201912,2021-02-23,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,95234,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202001,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,107398,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202002,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,110252,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202003,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,101037,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202004,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,99885,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202005,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,99815,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202006,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,102546,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202007,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,96104,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202008,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,108577,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202009,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,115409,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202010,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,128597,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202011,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,172918,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202012,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,131436,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202101,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,119851,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202102,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,139339,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202103,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,130299,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202104,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,116189,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202105,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,113739,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202106,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,110047,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202107,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,113421,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202108,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,117905,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202109,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,137595,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202110,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,150559,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202111,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,193861,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202112,2023-02-24,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,140741,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202201,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,138402,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202202,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,150709,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202203,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,145213,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202204,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,130811,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202205,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,129338,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202206,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,129398,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202207,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,137944,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202208,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,139082,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202209,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,154340,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202210,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
상품군별,계,175450,00,004,M,Million Won,T20,DT_1KE10051,거래액,온라인쇼핑몰 운영형태별/상품군별거래액,202211,2024-02-28,Office appliances and stationery,사무·문구,백만원,Amount of transaction,By type of management,Total,101,By the groups of commodities,운영형태별
