C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_OBJ_NM_ENG,C2_NM_ENG,ORG_ID,C1_OBJ_NM_ENG,C2_OBJ_NM
상품군별,계,686320,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201904,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,742382,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201905,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,774478,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201906,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,828915,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201907,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,917005,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201908,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,854892,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201909,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,913722,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201910,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1026981,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201911,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1059286,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201912,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1063619,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202001,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1135181,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202002,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1252296,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202003,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1263001,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202004,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1320810,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202005,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1253492,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202006,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1378784,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202007,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1677419,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202008,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1604224,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202009,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1546882,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202010,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1643228,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202011,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2198156,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202012,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2166392,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202101,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,1946770,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202102,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2111977,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202103,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2134902,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202104,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2341267,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202105,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2196562,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202106,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2658286,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202107,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2724855,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202108,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2491988,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202109,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2597120,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202110,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2407270,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202111,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2883123,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202112,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2848017,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202201,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2697750,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202202,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2879687,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202203,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2529266,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202204,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2504692,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202205,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2498293,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202206,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2723237,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202207,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2711651,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202208,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2406359,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202209,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2577341,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202210,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2497013,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202211,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2763626,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202212,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2687432,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202301,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2451832,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202302,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2558584,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202303,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2550159,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202304,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2647986,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202305,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2592212,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202306,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2856913,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202307,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2883247,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202308,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2651956,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202309,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2738521,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202310,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2703046,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202311,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3050324,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202312,2025-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2930601,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202401,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2810626,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202402,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2953534,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202403,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,2815022,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202404,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3031247,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202405,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3048318,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202406,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3229117,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202407,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3449556,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202408,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3153156,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202409,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3158840,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202410,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3092681,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202411,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,계,3528696,00,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202412,2026-02-25,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Total,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,568558,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201901,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,566204,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201902,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,639833,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201903,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,637236,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201904,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,692525,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201905,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,722286,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201906,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,773268,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201907,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,857555,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201908,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,799765,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201909,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,854572,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201910,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,965853,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201911,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,991679,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,201912,2021-02-23,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,997060,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202001,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1066123,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202002,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1179839,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202003,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1185383,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202004,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1232526,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202005,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1185053,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202006,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1305571,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202007,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1592675,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202008,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1529963,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202009,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1478372,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202010,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1572953,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202011,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2111121,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202012,2023-02-24,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2098830,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202101,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,1886653,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202102,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2052167,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202103,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2080920,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202104,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2283806,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202105,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2145096,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202106,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2598625,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202107,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2666794,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202108,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2432796,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202109,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2541799,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202110,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2361768,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202111,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2828762,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202112,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2796751,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202201,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2648228,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202202,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2830195,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202203,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2485451,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202204,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
상품군별,모바일쇼핑,2460117,10,021,M,Million Won,T20,DT_1KE10071,거래액,온라인쇼핑몰 판매매체별/상품군별거래액,202205,2025-02-19,Food services,음식서비스,백만원,Amount of transaction,By sales channel,Mobile shopping,101,By the groups of commodities,판매매체별
