#{"t_start": 1780031485.44627, "env_id": "None"}
r,l,t
-0.643226,5,833.616805
-11.320339,13,833.658946
-22.46905,18,833.717165
-14.494464,15,833.765907
-22.188117,19,833.827981
-9.428286,11,833.86359
-10.583851,10,833.8958
-10.011806,24,833.973462
-4.639859,10,834.006041
-14.294205,14,834.0516
-7.332964,8,834.077586
-17.429894,16,834.129425
0.800548,4,834.142795
-19.536906,18,834.203475
-1.275413,7,834.226786
-19.935842,17,834.282074
-24.615917,19,834.343679
-6.866985,13,834.385324
-4.148191,8,834.411071
-13.777014,12,834.44969
-12.658686,12,834.488309
-10.939069,24,834.566122
-6.623267,24,834.643595
-5.443268,10,834.676099
-15.500936,14,834.721243
-15.682405,15,834.769844
-14.127476,13,834.811814
-23.221978,21,834.879911
-25.690317,24,834.958249
-12.147889,11,834.993861
-12.742482,13,835.036092
-20.480692,16,835.08828
-19.432952,16,835.140316
-8.516622,24,835.21837
-17.128351,14,835.263691
-8.923117,9,835.29298
-7.085693,15,835.341871
-12.676686,12,835.380571
-15.699299,15,835.429302
-9.070458,9,835.458578
-10.451987,10,835.490665
-2.767479,7,835.513267
-29.416844,23,835.587599
-12.717316,14,835.63287
-19.431952,18,835.691174
-20.404442,18,835.749539
-11.558437,14,835.794896
-22.466812,22,835.866349
-6.364726,11,835.901994
-7.199435,24,835.979424
-15.617616,15,836.028077
-13.635707,12,836.06701
-6.447545,12,836.106223
-21.62976,18,836.164762
-9.34169,11,836.200538
-12.119835,11,836.236112
-11.080091,12,836.274705
-5.087045,14,836.320093
-9.549972,12,836.358869
-9.857888,15,836.408716
-16.604003,20,836.476561
-13.78765,12,836.515258
-18.570151,15,836.563747
-15.447328,13,836.60552
-3.630515,6,836.624856
-20.39224,16,836.676279
-2.863871,8,836.702154
-14.060943,12,836.740871
-22.350007,19,836.802002
-16.902138,14,836.847013
-24.942298,19,836.907739
-10.441683,10,836.940256
-4.258865,8,836.966025
-8.78582,9,836.994957
-21.794798,18,837.053054
-12.870894,15,837.101406
-8.860726,9,837.13069
-14.308546,17,837.185496
-13.772134,13,837.227349
-19.650116,18,837.285283
-10.805958,10,837.317692
-18.792134,24,837.394976
-9.156991,17,837.449865
-4.090442,6,837.469455
-7.152607,24,837.546127
-12.334672,11,837.581545
-15.327726,19,837.642722
-15.338931,13,837.684961
-27.157144,24,837.762548
-25.217521,23,837.836503
-2.420338,5,837.852774
-9.266251,10,837.88501
-2.919054,9,837.914149
-18.882866,15,837.962205
-12.196867,12,838.000998
-17.618642,18,838.059215
-23.878785,18,838.117467
-15.745094,14,838.162873
-15.632785,15,838.211139
-10.787845,24,838.288413
-15.026391,16,838.339979
-11.582126,14,838.385048
-12.548764,13,838.42718
-6.376005,11,838.46237
-9.301864,10,838.49457
-29.562036,24,838.572532
-9.635308,12,838.613465
-18.661355,19,838.67679
-10.727756,10,838.70939
-7.347258,10,838.742021
-18.445092,24,838.819892
-14.362024,13,838.862106
-10.993682,14,838.907658
-10.734217,17,838.962334
-24.721932,20,839.02693
-9.107244,10,839.05949
-22.828521,18,839.117464
-11.318152,16,839.169217
-8.727496,9,839.198344
-20.04319,16,839.250291
-8.763881,9,839.279278
-16.53513,17,839.334092
-21.619674,17,839.388926
-12.373328,11,839.424511
-4.414962,8,839.450409
-25.21693,20,839.514616
-12.57274,14,839.55986
-15.792225,13,839.601442
-6.36129,12,839.640415
-9.482553,11,839.675708
-11.657369,24,839.753296
-5.791384,7,839.776075
-4.330608,9,839.804983
-18.696586,15,839.853481
-15.612844,13,839.894941
-6.99947,8,839.92112
-5.780832,8,839.947083
-14.472829,13,839.988788
-18.468032,16,840.040475
-17.219036,14,840.086033
-10.609859,11,840.121499
-7.554595,9,840.150577
-10.019922,15,840.198645
-12.011958,16,840.250523
-20.491555,16,840.304331
-12.131313,11,840.340602
-23.869467,22,840.411555
-9.845059,13,840.453597
-15.552361,13,840.495683
-22.957192,18,840.553526
-8.940172,9,840.582446
-11.194714,13,840.624082
-19.44451,18,840.682026
-17.180882,16,840.733352
-12.594291,13,840.775139
-16.944668,24,840.8523
-13.914298,12,840.890781
-11.974955,11,840.926319
-29.37532,22,840.996826
-10.526276,11,841.032629
-10.505075,24,841.109717
-9.467714,11,841.145636
-22.991225,18,841.203326
-23.352306,19,841.264856
-27.862419,21,841.333004
-13.784666,13,841.375265
-20.419398,16,841.427175
-22.680291,18,841.48524
-10.696767,10,841.517474
-4.088981,6,841.536815
-11.463653,17,841.591552
-2.317969,5,841.607637
-24.294996,20,841.671988
-10.853951,11,841.707643
-11.0905,12,841.746227
-7.256625,8,841.772157
-16.55322,20,841.836248
-30.285205,23,841.910387
-25.028073,19,841.971859
-18.61551,15,842.020499
-8.303285,24,842.098201
-9.051453,12,842.137142
-18.862861,19,842.198632
-14.698996,17,842.352356
-16.673505,14,842.397511
-8.748072,9,842.426489
-18.919403,22,842.497398
-14.049114,12,842.536308
-4.595651,20,842.601173
-4.069391,6,842.620755
-15.424325,13,842.662787
-20.773203,18,842.721447
-5.919941,24,842.799186
-22.000214,18,842.857106
-7.567075,9,842.886029
-23.393689,18,842.944356
-8.826579,9,842.973361
-10.65584,10,843.005528
-9.275129,10,843.037935
-13.061232,14,843.083562
-21.398509,17,843.138405
-15.816284,13,843.180615
-27.566953,21,843.248434
-14.067391,14,843.29379
-10.335841,24,843.371414
-12.548697,11,843.407164
-21.898151,17,843.462038
-11.289293,13,843.504314
-10.353422,10,843.53699
-6.71298,12,843.57591
-7.342798,8,843.601895
-15.068782,17,843.657316
-12.261493,11,843.693253
-15.048718,18,843.751994
-11.568205,16,843.80395
-11.574291,15,843.853211
-12.966584,15,843.902371
-12.123256,11,843.938139
-15.42326,13,843.980394
-12.211295,11,844.018195
-19.795836,22,844.092131
-11.158178,13,844.134781
-17.009824,14,844.18144
-9.37617,11,844.218921
-24.601733,19,844.281896
-5.26003,24,844.360007
-11.751427,24,844.438343
-16.37981,17,844.493726
-10.752434,12,844.532646
-12.40273,12,844.571328
-30.050841,24,844.648844
-7.878077,10,844.681244
-11.44368,14,844.726649
-11.008974,11,844.762433
-15.571801,13,844.804596
-12.22973,11,844.840298
-29.460473,24,844.917486
-13.850147,13,844.959695
-20.847712,19,845.021506
-11.119797,14,845.067216
-7.847924,10,845.099801
-7.769794,11,845.135302
-21.546816,17,845.190313
-8.071964,12,845.229291
-12.534131,12,845.268055
-16.557521,14,845.313629
-20.673754,17,845.368455
-13.888814,12,845.407216
-11.638894,14,845.45224
-23.881681,23,845.526625
-5.814021,15,845.575034
-29.759001,22,845.645989
-4.326167,8,845.67188
-22.036503,19,845.732754
-9.868317,14,845.777764
-12.076428,11,845.81354
-17.132776,17,845.868292
-22.141083,17,845.923661
-10.59003,11,845.959132
-5.126901,12,845.998081
-19.879516,16,846.050039
-12.479328,13,846.092251
-16.56929,17,846.147197
-8.204609,12,846.186268
-17.523904,16,846.23811
-8.017935,11,846.273531
-16.606173,18,846.331608
-21.209082,19,846.393266
-22.567169,21,846.461084
-27.429384,21,846.528806
-20.545559,18,846.586693
-8.717107,15,846.635372
-9.029429,9,846.664481
-6.5628,11,846.699826
-12.29109,11,846.735367
-12.239013,11,846.770802
-12.424774,13,846.813092
-18.960852,15,846.861048
-14.930951,13,846.903173
-9.050715,10,846.935861
-5.30164,7,846.95857
-9.293084,11,846.994247
-22.265659,19,847.056905
-14.256769,19,847.11854
-14.246545,14,847.164076
-19.31889,19,847.225558
-11.64736,16,847.277443
-7.53692,9,847.306496
-7.516335,9,847.335778
-5.761054,7,847.358592
-15.392614,13,847.400577
-2.110822,5,847.41686
-8.732479,10,847.449073
-10.515372,12,847.490069
-10.870513,10,847.522794
-12.67157,24,847.601162
-8.32617,15,847.650096
-9.005039,9,847.679315
-28.41098,24,847.757008
-10.484459,24,847.834833
-17.183347,14,847.879902
-16.410909,16,847.931595
-7.248094,24,848.008947
-26.551252,21,848.077809
-10.617557,11,848.113552
-10.365201,16,848.16567
-6.607852,11,848.201368
-18.863525,16,848.253477
-30.201603,23,848.328003
-9.168673,9,848.356836
-10.727858,10,848.389072
-12.25449,12,848.428241
-21.990125,17,848.483944
-14.899008,16,848.536029
-24.177866,19,848.597836
-15.530082,15,848.647087
-13.961643,12,848.686007
-19.259169,17,848.74163
-27.454716,22,848.813484
-8.864395,12,848.852568
-22.067724,17,848.908204
-5.753396,7,848.931046
-20.151261,16,848.98294
-26.724726,20,849.048764
-13.80604,13,849.091049
-10.558618,10,849.123993
-11.68686,15,849.172866
-7.413075,8,849.198749
-5.389454,13,849.240653
-8.343503,16,849.293045
-13.145518,16,849.34508
-21.009502,18,849.404054
-9.444634,11,849.440198
-22.512134,19,849.502418
-26.665553,20,849.581418
-7.443839,9,849.62273
-17.27773,14,849.700717
-10.050752,17,849.771301
-12.844907,13,849.82322
-22.660767,20,849.903782
-17.88979,19,849.976821
-9.261518,12,850.021249
-10.364705,10,850.062394
-9.425956,12,850.103599
-9.140809,10,850.138103
-6.115614,10,850.175246
-7.916366,14,850.223006
-9.329371,10,850.255537
-14.307973,16,850.307045
-18.369138,15,850.35414
-11.15903,13,850.394457
-12.007292,11,850.431873
-21.760482,17,850.488076
-12.319656,11,850.524224
-14.40866,16,850.577417
-7.599207,9,850.607212
-8.599094,24,850.68635
-8.545795,10,850.719012
-8.521161,14,850.765329
-7.45734,12,850.804929
-9.779646,13,850.847703
-17.294947,14,850.89389
-5.565047,7,850.916835
-29.294475,24,850.995426
-19.965478,16,851.048127
-15.403887,13,851.090876
-14.079834,12,851.130358
-6.040352,16,851.182898
-15.239254,13,851.225753
-9.102296,9,851.255227
-10.644654,10,851.289038
-15.233817,19,851.352496
-20.658304,16,851.405078
-24.685153,19,851.467496
-10.745793,12,851.506934
-19.128391,16,851.559175
-13.024737,24,851.637476
-21.800729,18,851.697055
-15.333714,13,851.739837
-14.707239,15,851.78913
-16.234286,16,851.84197
-6.406153,14,851.887828
-12.598503,14,851.933808
-12.768481,13,851.976257
-7.237524,8,852.002607
-14.260227,21,852.071556
-14.219515,12,852.110701
-9.111594,9,852.139624
-24.659736,19,852.200845
-12.246867,11,852.23664
-23.551576,18,852.295018
-11.982004,11,852.331371
-2.25703,5,852.347773
-10.247167,10,852.380252
-10.797622,11,852.415989
-9.087838,10,852.448487
-10.692318,10,852.480866
-5.514258,9,852.510488
-7.239982,8,852.536702
-5.723656,9,852.566333
-20.668963,16,852.618391
-4.515883,8,852.644703
-23.551988,18,852.703643
-20.202465,18,852.762426
-9.216852,9,852.792124
-17.533857,14,852.838056
-3.434607,11,852.87404
-12.933656,15,852.923426
-12.785246,13,852.966061
-12.923159,24,853.043786
-21.935913,17,853.099474
-26.043672,20,853.164355
-17.543053,16,853.216119
-15.882479,14,853.261416
-12.479023,11,853.296903
-9.807518,24,853.374399
-17.084805,14,853.420026
-14.515535,15,853.468595
-20.159144,17,853.523879
-17.027533,15,853.573043
-8.491869,9,853.602403
-12.771196,13,853.644167
-11.812321,11,853.679579
-13.93775,13,853.721705
-7.53408,24,853.799636
-8.89516,9,853.82876
-2.419483,5,853.845056
-23.02257,20,853.910397
-6.130113,9,853.93995
-8.453975,13,853.982291
-10.674252,10,854.014492
-14.30224,14,854.060036
-30.765949,24,854.138407
-21.491157,19,854.203497
-7.299916,8,854.230676
-16.326839,17,854.286279
-7.040475,24,854.364855
-8.207504,13,854.407119
-14.846358,16,854.459308
-20.006376,16,854.511358
-12.310366,13,854.553462
-15.988741,16,854.605391
-11.36551,24,854.68302
-9.245312,10,854.715674
-21.194874,24,854.794105
-13.404364,16,854.846027
-7.598214,17,854.901051
-13.691785,18,854.95912
-21.667389,17,855.013892
-6.653001,12,855.053222
-11.112091,12,855.09218
-14.443537,14,855.138009
-14.185845,13,855.18082
-16.539121,18,855.239853
-10.02402,21,855.308536
-6.342816,24,855.386576
-10.848704,10,855.419206
-18.640354,15,855.468012
-14.129825,15,855.516824
-12.221151,11,855.552784
-9.32856,11,855.588657
-22.701866,20,855.654023
-22.453065,24,855.732678
-9.135945,10,855.7656
-9.155214,10,855.798536
-15.488038,13,855.840957
-9.197032,10,855.873416
-6.160242,10,855.905686
-20.302561,16,855.957497
-19.305791,18,856.015774
-14.681557,16,856.068015
-16.399939,17,856.123284
-12.479385,11,856.159045
-9.703085,12,856.197792
1.181884,4,856.211017
-17.114173,14,856.256422
-16.973809,16,856.307917
-15.710447,13,856.349934
-5.797134,7,856.372636
-12.598518,12,856.411879
-13.37479,12,856.451158
-16.316442,16,856.50324
-21.960461,24,856.580918
-18.336536,15,856.629508
-26.132482,21,856.697384
-8.317346,13,856.739209
-27.081263,20,856.804233
-22.639872,19,856.86591
-18.552763,16,856.917931
-21.690219,18,856.976217
-9.06827,9,857.005635
-4.620673,11,857.041779
-16.727854,18,857.099945
-5.691948,24,857.177677
-7.478109,8,857.203651
-12.190403,11,857.239414
-11.741204,15,857.288271
-9.588773,12,857.327372
-17.240011,16,857.37923
-9.473531,11,857.414635
-10.770189,10,857.447119
-20.193306,16,857.499332
-18.913719,15,857.548221
-18.156026,15,857.597126
-0.760022,6,857.616663
-17.144408,15,857.664778
-12.370455,12,857.703561
-15.073155,13,857.745692
-23.125423,18,857.803703
-17.743075,24,857.881764
-20.183373,16,857.933616
-6.857972,24,858.011318
-8.928041,9,858.041062
-10.958083,11,858.076813
-8.552158,24,858.154032
-8.478767,14,858.199607
-14.001503,12,858.238375
-18.839414,16,858.290492
-29.130807,22,858.361961
-2.689584,8,858.388381
-21.848518,17,858.444169
-22.440441,24,858.521646
-12.611015,24,858.598494
-20.609334,18,858.656656
-11.79267,12,858.695746
-28.217975,22,858.858098
-21.20509,20,858.923254
-11.978091,11,858.959211
-15.098317,19,859.021032
-15.447451,14,859.067213
-14.139352,24,859.145804
-14.268414,14,859.191109
-6.166864,11,859.226863
-10.815384,12,859.265688
-18.830427,24,859.34347
-9.612161,12,859.382549
-5.570458,9,859.41222
-21.925989,18,859.470934
-26.795126,20,859.535828
-23.735744,19,859.59702
-23.595038,18,859.655346
-10.706294,10,859.68795
-10.043232,21,859.75618
-10.63384,11,859.791926
-5.982935,9,859.821289
-2.132281,5,859.83773
-12.714592,12,859.876843
-7.880577,10,859.909493
-15.323527,24,859.987439
-14.220246,13,860.030014
-9.053348,9,860.059395
-20.664885,16,860.111449
-24.849751,19,860.173261
-14.298043,13,860.21533
-12.382221,12,860.254475
-11.240716,12,860.293244
-22.696264,18,860.351333
-10.516102,11,860.387051
-7.290404,8,860.412872
-10.640357,13,860.454935
-20.201392,16,860.507171
-10.393076,11,860.542792
-16.055098,17,860.598108
-11.866934,12,860.637348
-12.025548,13,860.67976
-24.86431,19,860.74132
-28.785428,23,860.815566
-7.585177,12,860.854058
-12.067984,11,860.88929
-7.373947,10,860.921675
-13.754518,12,860.960512
-6.50042,13,861.002582
-5.697545,10,861.035305
-10.666627,14,861.0805
-9.435093,12,861.11908
-22.33176,21,861.186911
-9.019531,18,861.245076
-15.573562,24,861.322627
-18.951613,15,861.371541
-12.223533,11,861.407581
-12.274509,11,861.443283
-17.366894,16,861.495149
-26.796901,20,861.560318
-15.359401,13,861.602343
-18.945355,24,861.680334
-20.305679,16,861.731567
-9.243655,10,861.7636
-26.605808,20,861.827558
-9.281914,11,861.863166
-24.473535,22,861.934729
-8.152202,12,861.973763
-12.50937,13,862.015622
-7.572449,24,862.093334
-21.672177,17,862.148125
-11.900198,11,862.183719
-4.240491,7,862.206442
-18.92912,15,862.254959
-7.523346,9,862.284214
-7.109369,8,862.310044
-10.611916,10,862.342474
-10.668071,13,862.385095
-7.179684,8,862.411127
-24.21527,19,862.47238
-7.632655,10,862.50451
-19.111412,24,862.582035
-12.442933,11,862.617588
-8.982612,9,862.646535
-10.626402,11,862.682052
-1.35088,8,862.707774
-8.863366,12,862.746295
-17.139725,14,862.791435
-14.709794,16,862.844328
-12.457151,11,862.881321
-10.957459,12,862.921654
-6.369059,10,862.954852
-7.585175,9,862.984621
-12.962915,18,863.044759
-23.238604,18,863.103386
-12.968063,16,863.155245
-4.15141,7,863.17796
-20.683185,17,863.233437
1.254188,3,863.243588
-17.245405,14,863.291907
-27.939467,21,863.364646
-4.797754,10,863.39932
-28.926041,22,863.475452
-14.955713,13,863.520347
-11.565223,24,863.60334
-6.847569,13,863.648255
-18.919434,18,863.708736
-15.397807,13,863.75109
-22.47279,18,863.809553
-2.871461,8,863.835561
-19.789269,20,863.900088
-10.737789,11,863.935338
-8.756631,9,863.964347
-6.783432,14,864.009612
-13.823062,13,864.052041
-27.010101,20,864.117133
-1.20852,8,864.143371
-11.580485,18,864.201949
-12.860713,14,864.247532
-12.369715,11,864.283231
-13.280622,15,864.331931
-31.77168,24,864.409568
-6.189675,12,864.448458
-17.226437,24,864.525582
-19.608855,19,864.587258
-14.060894,12,864.626336
-14.761186,16,864.678453
-7.837222,10,864.710774
-8.874876,9,864.740028
-12.08018,11,864.775555
-23.424501,22,864.846081
-7.802558,11,864.881988
-17.087506,14,864.927201
-13.294705,17,864.981785
-17.514933,16,865.03377
-14.356208,13,865.075705
-18.847428,15,865.124196
-9.003968,10,865.157031
-23.097053,22,865.228854
-13.729274,12,865.267533
-14.236708,12,865.306589
-13.983906,13,865.348517
-20.466503,17,865.403793
-1.144368,6,865.423381
-14.442525,16,865.475601
-30.830203,23,865.550471
0.046064,9,865.579595
-12.26469,11,865.615414
-4.588092,11,865.651107
-24.324701,19,865.712448
-19.578363,19,865.774175
-2.560984,8,865.800062
-22.600364,18,865.858103
-2.613703,8,865.883929
-20.012722,16,865.935755
-14.092432,21,866.003659
-24.903119,19,866.065661
-12.271215,11,866.101526
-10.199219,14,866.147083
-23.833706,20,866.212151
-12.860022,14,866.257799
-20.542454,16,866.309286
-15.389678,13,866.351252
-7.473102,9,866.380243
-12.286528,11,866.415764
-19.290158,18,866.474048
-7.249514,24,866.551936
-17.425169,15,866.600444
-7.549077,18,866.658865
-18.111375,19,866.720697
-9.10968,9,866.749916
-12.245516,12,866.788979
-14.391292,14,866.834093
-13.939866,12,866.872774
-14.040699,13,866.914622
-11.302162,13,866.956502
-11.280499,16,867.008388
-8.890356,10,867.041043
-12.342045,13,867.083369
-17.159666,14,867.128371
-9.053339,9,867.157341
-12.403346,12,867.196122
-14.322488,13,867.238411
-5.425726,24,867.3165
-13.892853,12,867.355259
-6.111287,24,867.432081
-16.912502,14,867.477046
1.09816,4,867.490172
-17.022875,14,867.53544
-6.490753,24,867.612915
-18.539449,15,867.661618
-10.661497,10,867.693979
-12.567303,11,867.729508
-14.3603,14,867.774775
-23.507102,18,867.832824
-14.684401,13,867.874867
-10.614343,11,867.910364
-13.187611,15,867.958737
-9.015607,9,867.987962
-10.78323,11,868.023559
-14.400921,15,868.072448
-11.637334,18,868.13071
-15.527181,16,868.182503
-15.847006,14,868.227657
-12.600869,20,868.292216
-3.925119,6,868.311422
-7.693539,11,868.346706
-18.730606,16,868.398278
-19.928158,19,868.459634
-9.133546,9,868.48889
-6.925079,24,868.566579
-5.951073,9,868.595663
-7.291842,8,868.621368
-19.075789,18,868.679238
-24.94274,19,868.741026
-6.663209,12,868.779717
-13.827621,12,868.818568
-18.674482,15,868.866606
-14.316194,14,868.911924
-17.229022,14,868.957125
-16.121522,17,869.012247
-6.376557,10,869.044633
-14.32083,14,869.089753
-5.846382,10,869.121947
-19.73184,16,869.174241
-16.994376,14,869.219858
-11.564427,15,869.268835
-12.602018,15,869.317448
-18.889292,15,869.36636
-23.142293,18,869.424172
-15.847879,14,869.469095
-7.677376,11,869.504678
-0.025308,9,869.533881
-11.292525,14,869.579073
-12.868915,15,869.627948
-23.45063,18,869.687017
-22.086558,17,869.742709
-17.483427,15,869.791552
-11.488923,24,869.869551
-5.558619,14,869.914744
-6.23049,11,869.950332
-10.892019,11,869.986038
-13.111646,16,870.038399
-13.747132,12,870.077564
-10.666955,10,870.110172
-22.120374,17,870.165902
-12.474809,12,870.204954
-9.511499,11,870.240965
-9.192113,9,870.26994
-4.104467,6,870.289388
-14.208832,13,870.331663
-8.674456,16,870.383481
-6.041209,24,870.461861
-4.13307,7,870.484678
-19.081493,17,870.540107
-28.561794,24,870.618343
-15.743478,13,870.660556
-5.364503,7,870.683145
-2.517505,6,870.702675
-27.589788,21,870.770551
-9.149983,9,870.79987
-7.361009,8,870.825654
-4.844885,10,870.858349
-10.593545,10,870.890957
-18.983282,15,870.939663
-10.764304,11,870.975817
-8.414471,24,871.053253
-0.96449,8,871.079069
-18.687577,15,871.127716
-13.666552,12,871.166733
-3.988013,6,871.186325
-15.604225,13,871.228427
-12.361479,11,871.264075
-11.078347,12,871.302946
-8.937148,10,871.335262
-15.925298,16,871.386922
-13.937693,13,871.428888
-12.142441,11,871.464551
-5.520245,7,871.487156
-14.585157,17,871.541575
-15.788692,15,871.590107
-10.670147,10,871.62243
-7.407988,8,871.648174
-12.463134,11,871.683576
-16.843084,15,871.731798
-8.777713,11,871.767017
-9.42413,13,871.809073
-6.19647,9,871.838131
-6.196386,10,871.8705
-17.456435,15,871.918689
-21.088251,20,871.983539
-20.087237,17,872.03864
-22.94783,18,872.097389
-15.693616,14,872.14329
-22.480427,18,872.201801
-12.664899,12,872.240723
-1.718699,9,872.270105
-15.244155,13,872.312262
-12.467414,11,872.347622
-21.00009,18,872.405827
-15.903061,15,872.45461
-8.382609,15,872.502778
-12.269136,12,872.541517
-10.864221,11,872.57708
-18.730146,16,872.629414
-9.511335,12,872.668532
-20.312759,16,872.720787
-10.97959,11,872.756747
-20.917024,18,872.81524
-9.89769,14,872.860447
-20.001662,16,872.912069
-8.0043,11,872.947574
-9.659646,12,872.986388
-9.627828,13,873.028382
-30.921743,24,873.106282
-5.732415,7,873.128778
-18.731399,15,873.177243
-17.292915,24,873.254495
-10.370208,10,873.286928
-13.966925,13,873.32874
-9.141672,9,873.358054
-20.785515,17,873.412808
-13.957346,24,873.490707
-9.972187,14,873.535759
-12.608519,12,873.574483
-15.220722,13,873.6169
-16.602024,17,873.672027
-11.153011,16,873.724146
-15.78596,13,873.76631
-7.682936,24,873.843547
-9.07649,10,873.875723
-7.79785,24,873.953064
-24.870597,19,874.01468
-19.760058,16,874.067107
-8.418576,13,874.109352
-8.072047,11,874.145169
-20.612084,17,874.20074
-14.038735,12,874.241367
-14.131414,13,874.283983
-15.931164,15,874.332361
-6.256256,12,874.371137
-8.909943,9,874.400327
-9.066526,9,874.429538
-21.887996,17,874.487432
-15.730656,13,874.53159
-22.119349,24,874.609807
-13.43445,16,874.66201
-11.358168,14,874.707453
-15.734506,13,874.749527
-9.047684,9,874.778655
-10.527207,18,874.83699
-10.340205,16,874.888928
-18.950982,18,874.947459
-21.658321,17,875.002108
-16.525585,18,875.152607
-8.980939,9,875.182134
-14.735895,18,875.240189
-12.369898,11,875.275913
-13.900187,14,875.321374
-12.255892,11,875.357476
-10.824958,10,875.390157
-16.468635,16,875.442083
-21.941796,18,875.500415
-6.504483,24,875.578044
-8.681247,10,875.610718
-6.526162,13,875.653145
-5.935647,24,875.73076
-13.741699,21,875.798448
-14.057849,13,875.840722
-28.056861,21,875.908871
-18.519426,15,875.957221
-6.181778,11,875.992724
-12.180212,11,876.028197
-10.715971,10,876.0611
-2.612893,7,876.083999
-12.923327,14,876.129092
-12.805765,13,876.171194
-17.061074,14,876.216692
-9.17072,10,876.249071
-5.475106,14,876.294413
-9.015911,24,876.372165
-6.914413,8,876.397801
-9.165659,10,876.42986
-7.639444,9,876.459096
-7.75521,11,876.494805
-13.860823,13,876.536595
-19.723448,20,876.600575
-13.865127,13,876.642728
-8.898141,9,876.672154
-16.690967,24,876.749517
-13.88792,12,876.788359
-27.946469,22,876.859577
-10.816164,10,876.891968
-23.190192,22,876.962706
-18.042798,15,877.011252
-25.298605,20,877.075795
-11.81968,24,877.153627
-15.895771,16,877.205297
-18.016747,17,877.260859
-14.417923,24,877.338892
-13.16297,15,877.387758
-13.803335,12,877.426483
-5.772441,9,877.455483
-18.89951,24,877.533014
-8.707238,17,877.587779
-10.631793,18,877.645679
-15.377865,13,877.687666
-3.732761,12,877.726608
-5.625126,24,877.803786
-17.818685,19,877.86506
-5.367985,13,877.907475
-8.765038,15,877.9562
-17.473384,15,878.005451
-5.836517,8,878.031539
-16.350706,24,878.109534
-9.503017,12,878.14841
-9.598338,16,878.199998
-11.577911,14,878.245125
-14.269652,14,878.29036
-9.647884,12,878.329185
-16.394022,17,878.384192
-25.003044,19,878.445928
-14.473589,15,878.49469
-12.324912,11,878.530349
-9.189467,10,878.562597
-8.917571,9,878.591774
-7.645062,9,878.620937
-15.390054,13,878.662849
-11.012196,11,878.698083
-10.834945,11,878.734113
-18.586367,20,878.799027
-12.10988,12,878.838471
-18.469007,21,878.906735
-1.3387,8,878.932982
-19.590364,18,878.991766
-15.652337,16,879.043682
-24.582173,20,879.108899
-17.266946,16,879.160961
-7.662453,9,879.190105
-23.747965,20,879.254595
-11.982201,11,879.290406
-9.606385,12,879.33144
-15.818432,13,879.373572
-17.719807,19,879.435077
-22.840021,22,879.50598
-8.875045,9,879.535285
-6.949319,12,879.574724
-7.394918,24,879.653346
-7.985801,11,879.696039
-15.757408,13,879.739909
-6.313774,11,879.775776
-9.574216,24,879.853201
-16.192663,14,879.898791
-12.47287,11,879.934302
-12.301386,12,879.973415
-17.969099,19,880.03545
-23.183252,18,880.094448
-12.546584,11,880.130247
-10.57621,10,880.162836
-10.940422,13,880.205131
-18.852298,17,880.260331
-10.767985,11,880.300181
-3.663718,13,880.34312
-14.633983,16,880.395137
-7.376231,8,880.421179
-7.346109,8,880.447437
-7.989617,11,880.48296
-19.648562,16,880.534779
-23.277817,19,880.5961
-12.665454,17,880.651167
-14.849451,19,880.712215
-15.874953,14,880.757522
-15.690715,13,880.799698
-4.481837,8,880.82595
-17.627927,15,880.874805
-19.410607,17,880.929863
-16.964412,14,880.974956
-21.820165,17,881.030192
-21.297219,17,881.085827
-12.402331,11,881.121441
-0.416732,5,881.137706
-8.893901,24,881.21511
-26.280928,20,881.279612
-25.702052,20,881.343977
-15.447976,13,881.385989
-11.27768,13,881.427868
-13.74419,12,881.466646
-20.08806,16,881.518488
-9.065419,9,881.547835
-15.966607,15,881.596296
-10.605342,10,881.628565
-10.965661,12,881.667632
-7.86425,24,881.744994
-7.55983,9,881.774191
-24.010646,20,881.838839
-23.205228,18,881.897521
-8.752479,14,881.943369
-11.058023,12,881.982818
-0.865533,5,881.999106
-12.340928,11,882.035147
-12.111878,11,882.071247
-15.356823,14,882.116491
-16.093805,15,882.164631
-8.919083,10,882.196882
-15.373916,13,882.238732
-9.068051,9,882.267854
-13.23663,12,882.306529
-8.89207,10,882.338666
-12.098645,11,882.374128
-12.693155,15,882.422107
-8.562942,9,882.451332
-17.057899,15,882.499684
-12.640097,17,882.554272
-4.981905,24,882.631174
-21.497863,17,882.686349
-18.356638,15,882.734532
-23.407427,18,882.792748
-24.792165,19,882.854001
-21.527614,17,882.908516
-20.094317,17,882.962937
-10.614407,10,882.995452
-17.29269,15,883.043481
-8.426806,24,883.121306
-15.292754,13,883.163352
-15.504337,13,883.205468
-16.954568,14,883.250701
-12.218923,11,883.286288
-17.531744,24,883.363686
-9.064671,9,883.392529
-7.221868,8,883.418423
-12.305935,19,883.479627
-13.780535,12,883.518447
-12.507019,12,883.557168
-7.280438,13,883.599052
-15.346349,13,883.640897
-13.067881,12,883.679668
-12.307552,11,883.7153
-14.409538,13,883.75738
-9.390948,12,883.795974
-5.993484,10,883.828291
-13.712825,13,883.870087
-18.593057,15,883.918467
-5.315358,7,883.940842
-10.957139,11,883.976245
-13.21483,20,884.040517
-17.052892,14,884.086028
-17.040938,14,884.130933
-4.088149,6,884.150016
-12.279609,11,884.185565
-12.280342,11,884.222161
-12.34691,11,884.259361
